org,repo,user,commits,commit_history,pull_requests,issues,reviews,languages
lappis-unb,mapasculturais,GustavoVS,162,"{'2017-07': 3, '2017-05': 1, '2017-04': 10, '2017-03': 20, '2017-02': 3, '2017-01': 10, '2016-12': 9, '2016-11': 19, '2016-10': 12, '2016-09': 28, '2016-08': 18, '2016-07': 25, '2016-06': 2, '2016-05': 2}",0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,nicolavieira,111,"{'2016-12': 4, '2016-11': 16, '2016-07': 1, '2016-06': 1, '2015-06': 1, '2015-01': 22, '2014-12': 22, '2014-11': 31, '2014-08': 4, '2014-07': 9}",0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,kterva,67,"{'2017-05': 7, '2017-04': 1, '2017-03': 13, '2017-02': 9, '2017-01': 14, '2016-12': 9, '2016-11': 14}",0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,arimourao,62,"{'2017-07': 25, '2017-06': 4, '2017-05': 9, '2017-04': 24}",0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,santagada,54,"{'2014-10': 2, '2014-08': 5, '2014-03': 27, '2014-02': 20}",0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,lfagundes,23,"{'2016-04': 15, '2016-05': 8}",0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,vitor-kato,16,"{'2017-05': 2, '2017-04': 8, '2017-03': 5, '2017-02': 1}",0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,fabiomontefuscolo,16,"{'2016-07': 4, '2016-02': 3, '2016-01': 7, '2015-09': 2}",0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,marylly,16,"{'2017-03': 9, '2017-01': 7}",0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,brunosmartin,7,"{'2015-10': 3, '2015-09': 4}",0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,marcus2703,5,"{'2015-10': 1, '2015-08': 4}",0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,pimentaj,5,{'2016-10': 5},0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,nidorx,4,{'2017-03': 4},0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,brunapinos,3,{'2017-11': 3},0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,catkit,3,"{'2014-08': 1, '2014-03': 2}",0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,nreek,2,{'2016-11': 2},0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,mateuswetah,2,{'2017-06': 2},0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,alvarowolfx,1,{'2016-09': 1},0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,antoniocastanheira,1,{'2016-04': 1},0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,guilhermednt,1,{'2015-05': 1},0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,marcoamarelo,1,{'2015-10': 1},0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,Pedro-Philipe,1,{'2016-07': 1},0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,gitter-badger,1,{'2014-09': 1},0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,uira,1,{'2016-12': 1},0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,mapasculturais,waffle-with-pears,1,{'2014-02': 1},0,0,0,"PHP, JavaScript, PLpgSQL, Ruby, CSS, XSLT, HTML, Shell, Makefile"
lappis-unb,tainacan,r-guimaraes,771,"{'2017-10': 8, '2017-09': 44, '2017-08': 74, '2017-07': 35, '2017-06': 19, '2017-05': 28, '2017-04': 5, '2017-03': 32, '2017-02': 78, '2017-01': 56, '2016-12': 76, '2016-11': 71, '2016-10': 47, '2016-09': 41, '2016-08': 75, '2016-07': 60, '2016-06': 22}",0,0,0,"PHP, JavaScript, CSS, HTML, XSLT, Makefile, Ruby"
lappis-unb,tainacan,eduardohumberto,608,"{'2017-11': 5, '2017-10': 37, '2017-09': 26, '2017-08': 46, '2017-07': 38, '2017-06': 33, '2017-05': 35, '2017-04': 30, '2017-03': 38, '2017-02': 33, '2017-01': 25, '2016-12': 42, '2016-11': 33, '2016-10': 39, '2016-09': 34, '2016-08': 44, '2016-07': 54, '2016-06': 16}",0,0,0,"PHP, JavaScript, CSS, HTML, XSLT, Makefile, Ruby"
lappis-unb,tainacan,andre2ar,310,"{'2017-11': 1, '2017-10': 31, '2017-09': 52, '2017-08': 55, '2017-07': 19, '2017-06': 35, '2017-05': 58, '2017-04': 1, '2017-03': 24, '2017-01': 24, '2016-12': 9, '2016-11': 1}",0,0,0,"PHP, JavaScript, CSS, HTML, XSLT, Makefile, Ruby"
lappis-unb,tainacan,mbrunodm,216,"{'2017-11': 2, '2017-10': 9, '2017-09': 4, '2017-08': 19, '2017-07': 11, '2017-06': 6, '2017-05': 16, '2017-04': 10, '2017-03': 17, '2017-02': 11, '2017-01': 18, '2016-12': 28, '2016-11': 11, '2016-10': 4, '2016-09': 11, '2016-08': 14, '2016-07': 13, '2016-06': 12}",0,0,0,"PHP, JavaScript, CSS, HTML, XSLT, Makefile, Ruby"
lappis-unb,tainacan,Weryques,80,"{'2017-10': 3, '2017-08': 27, '2017-07': 17, '2017-06': 13, '2017-05': 6, '2017-04': 14}",0,0,0,"PHP, JavaScript, CSS, HTML, XSLT, Makefile, Ruby"
lappis-unb,tainacan,walisonjose,19,"{'2017-09': 4, '2017-08': 15}",0,0,0,"PHP, JavaScript, CSS, HTML, XSLT, Makefile, Ruby"
lappis-unb,tainacan,l3pufg,7,"{'2017-06': 2, '2016-12': 2, '2016-11': 1, '2016-09': 1, '2016-06': 1}",0,0,0,"PHP, JavaScript, CSS, HTML, XSLT, Makefile, Ruby"
lappis-unb,tainacan,leogermani,7,"{'2017-10': 2, '2017-08': 2, '2017-07': 2, '2017-06': 1}",0,0,0,"PHP, JavaScript, CSS, HTML, XSLT, Makefile, Ruby"
lappis-unb,VerSalic,mateuswetah,159,"{'2017-05': 31, '2017-04': 51, '2017-03': 61, '2017-02': 16}",0,0,0,"HTML, TypeScript, CSS, JavaScript"
lappis-unb,VerSalic,Darciro,3,{'2017-06': 3},0,0,0,"HTML, TypeScript, CSS, JavaScript"
lappis-unb,VerSalic,Pedro-Philipe,2,{'2017-10': 2},0,0,0,"HTML, TypeScript, CSS, JavaScript"
lappis-unb,VerSalic,angular-cli,1,{'2017-02': 1},0,0,0,"HTML, TypeScript, CSS, JavaScript"
lappis-unb,boca,cassiopc,421,"{'2017-11': 47, '2017-10': 99, '2017-09': 9, '2017-08': 77, '2017-07': 48, '2017-04': 1, '2016-11': 2, '2016-10': 3, '2015-11': 3, '2015-10': 1, '2015-09': 13, '2015-08': 14, '2014-11': 5, '2014-10': 12, '2014-09': 2, '2014-08': 4, '2013-11': 1, '2013-10': 3, '2013-09': 27, '2013-08': 6, '2013-07': 2, '2012-11': 7, '2012-10': 15, '2012-09': 7, '2012-08': 13}",0,0,0,"PHP, JavaScript, Makefile"
lappis-unb,boca,bcribas,50,"{'2017-11': 3, '2017-10': 6, '2017-09': 4, '2017-08': 10, '2016-11': 19, '2016-10': 1, '2016-09': 7}",0,0,0,"PHP, JavaScript, Makefile"
lappis-unb,boca,cjoa,2,{'2017-10': 2},0,0,0,"PHP, JavaScript, Makefile"
lappis-unb,boca,alejolp,1,{'2015-09': 1},0,0,0,"PHP, JavaScript, Makefile"
